SEC24C	Sec24c
Eif3l	EIF3L
EIF3L	Eif3l
Ulk4	ULK4
ULK4	Ulk4
Pop4	POP4
POP4	Pop4
Tat	TAT
TAT	Tat
Dnaja3	DNAJA3
DNAJA3	Dnaja3
Serbp1	SERBP1
SERBP1	Serbp1
Metap1	METAP1
METAP1	Metap1
Eaf1	EAF1
EAF1	Eaf1
Zbtb46	ZBTB46
ZBTB46	Zbtb46
Cib2	CIB2
CIB2	Cib2
Mif4gd	MIF4GD
MIF4GD	Mif4gd
Plekhf1	PLEKHF1
PLEKHF1	Plekhf1
Mien1	MIEN1
MIEN1	Mien1
Trnau1ap	TRNAU1AP
TRNAU1AP	Trnau1ap
Tm9sf2	TM9SF2
TM9SF2	Tm9sf2
Naa11	NAA11
NAA11	Naa11
Naa10	NAA10
NAA10	Naa10
Tpm2	TPM2
TPM2	Tpm2
Sec13	SEC13
SEC13	Sec13
Rpp21	RPP21
RPP21	Rpp21
Mbl2	MBL2
MBL2	Mbl2
Tbc1d23	TBC1D23
TBC1D23	Tbc1d23
Sftpa1	SFTPA1,SFTPA2
SFTPA1	Sftpa1
SFTPA2	Sftpa1
Gsta3	GSTA3
Errfi1	ERRFI1
ERRFI1	Errfi1
Ddx23	DDX23
DDX23	Ddx23
Tmtc1	TMTC1
TMTC1	Tmtc1
Hnrnpd	HNRNPD
HNRNPD	Hnrnpd
Mrrf	MRRF
MRRF	Mrrf
Slc9b2	SLC9B2
SLC9B2	Slc9b2
Slc9b1	SLC9B1,SLC9B1P1
SLC9B1	Slc9b1
SLC9B1P1	Slc9b1
AW146154	ZNF101
Derl3	DERL3
DERL3	Derl3
Rbm15b	RBM15B
RBM15B	Rbm15b
Gal3st1	GAL3ST1
GAL3ST1	Gal3st1
Rgl1	RGL1
RGL1	Rgl1
Eed	EED
EED	Eed
Cmtm4	CMTM4
CMTM4	Cmtm4
Rangap1	RANGAP1
RANGAP1	Rangap1
Ndufs7	NDUFS7
NDUFS7	Ndufs7
Timm8a2	TIMM8A
TIMM8A	Timm8a2,Timm8a1
Timm8a1	TIMM8A
Csnk1g1	CSNK1G1
CSNK1G1	Csnk1g1
Ppil2	PPIL2
PPIL2	Ppil2
Ctrb1	CTRB1,CTRB2
CTRB1	Ctrb1
CTRB2	Ctrb1
Zdhhc2	ZDHHC2
ZDHHC2	Zdhhc2
Sec11a	SEC11A
SEC11A	Sec11a
Sec11c	SEC11C
SEC11C	Sec11c
Dynlt5	DYNLT5
DYNLT5	Dynlt5
Cpped1	CPPED1
CPPED1	Cpped1
Rpl39-ps	RPL39
RPL39	Rpl39-ps,Rpl39
Rpl39	RPL39
Rpl39l	RPL39L
RPL39L	Rpl39l
P4hb	P4HB
P4HB	P4hb
Barhl2	BARHL2
BARHL2	Barhl2
Zdhhc4	ZDHHC4
ZDHHC4	Zdhhc4
Scamp4	SCAMP4
SCAMP4	Scamp4
Rimklb	RIMKLB
RIMKLB	Rimklb
Rimkla	RIMKLA
RIMKLA	Rimkla
Plek	PLEK
PLEK	Plek
Slc45a2	SLC45A2
SLC45A2	Slc45a2
Igfbp7	IGFBP7
IGFBP7	Igfbp7
Tmem60	TMEM60
TMEM60	Tmem60
Baz1b	BAZ1B
BAZ1B	Baz1b
Dgkk	DGKK
DGKK	Dgkk
Nup85	NUP85
NUP85	Nup85
Rxfp3	RXFP3
RXFP3	Rxfp3
Lrrc8d	LRRC8D
LRRC8D	Lrrc8d
Ints6l	INTS6L
INTS6L	Ints6l
Prok1	PROK1
PROK1	Prok1
Acsl1	ACSL1
ACSL1	Acsl1
Kiz	KIZ
KIZ	Kiz
Exoc6b	EXOC6B
EXOC6B	Exoc6b
Ubxn8	UBXN8
UBXN8	Ubxn8
Med28	MED28
MED28	Med28
Pdlim7	PDLIM7
PDLIM7	Pdlim7
Zmynd12	ZMYND12
ZMYND12	Zmynd12
Rps13	RPS13
RPS13	Rps13,Rps13-ps5
Rps13-ps5	RPS13
Atp8b2	ATP8B2
ATP8B2	Atp8b2
Tefm	TEFM
TEFM	Tefm
Mrpl22	MRPL22
MRPL22	Mrpl22
Kctd12b	KCTD12
Sumo2	SUMO2
SUMO2	Sumo2,Gm13690
Gm13690	SUMO2
Morf4l1	MORF4L1
MORF4L1	Morf4l1,Morf4l1-ps1
Morf4l2	MORF4L2
MORF4L2	Morf4l2
Morf4l1-ps1	MORF4L1
Phyh	PHYH
PHYH	Phyh
Kat2a	KAT2A
KAT2A	Kat2a
Mpv17l	MPV17L
MPV17L	Mpv17l
Rragc	RRAGC
RRAGC	Rragc
Mgat4c	MGAT4C
MGAT4C	Mgat4c
Vapb	VAPB
VAPB	Vapb
Dmac1	DMAC1
DMAC1	Dmac1
Creld2	CRELD2
CRELD2	Creld2
Rpl26	RPL26
RPL26	Rpl26
Imp3	IMP3
IMP3	Imp3
Fbxl22	FBXL22
FBXL22	Fbxl22
Slc16a4	SLC16A4
SLC16A4	Slc16a4
Micos10	MICOS10
MICOS10	Micos10
Sema3g	SEMA3G
SEMA3G	Sema3g
Stx16	STX16
STX16	Stx16
Spty2d1	SPTY2D1
SPTY2D1	Spty2d1
Stx5a	STX5
STX5	Stx5a
Magi3	MAGI3
MAGI3	Magi3
Smc2	SMC2
SMC2	Smc2
Pkn2	PKN2
PKN2	Pkn2
Ccl20	CCL20
CCL20	Ccl20
Nrros	NRROS
NRROS	Nrros
Plekhg6	PLEKHG6
PLEKHG6	Plekhg6
Lsm11	LSM11
LSM11	Lsm11
Tada2a	TADA2A
TADA2A	Tada2a
Rpl10	RPL10
RPL10	Rpl10
Rpl10l	RPL10L
RPL10L	Rpl10l
Dync1li2	DYNC1LI2
DYNC1LI2	Dync1li2
Dus3l	DUS3L
DUS3L	Dus3l
Hapln3	HAPLN3
HAPLN3	Hapln3
Gne	GNE
GNE	Gne
Cd163	CD163
CD163	Cd163
Nsfl1c	NSFL1C
NSFL1C	Nsfl1c
Utp11	UTP11
UTP11	Utp11
Dnajb3	DNAJB3
DNAJB3	Dnajb3
Cnksr1	CNKSR1
CNKSR1	Cnksr1
Hdac3	HDAC3
HDAC3	Hdac3
Trim63	TRIM63
TRIM63	Trim63
Tm7sf2	TM7SF2
TM7SF2	Tm7sf2
Fhl3	FHL3
FHL3	Fhl3
Lrrc1	LRRC1
LRRC1	Lrrc1
Dph5	DPH5
DPH5	Dph5
Islr2	ISLR2
ISLR2	Islr2
Ddx28	DDX28
DDX28	Ddx28
Stk11ip	STK11IP
STK11IP	Stk11ip
Lrrc8c	LRRC8C
LRRC8C	Lrrc8c
Stoml2	STOML2
STOML2	Stoml2
Pcyox1	PCYOX1
PCYOX1	Pcyox1
A2m	A2M
A2M	A2m
Pzp	
Atrn	ATRN
ATRN	Atrn
Lingo2	LINGO2
LINGO2	Lingo2
Slc26a10	SLC26A10
SLC26A10	Slc26a10
Ndufb9	NDUFB9
NDUFB9	Ndufb9
Rdh13	RDH13
RDH13	Rdh13
Smc3	SMC3
SMC3	Smc3
Pdia3	PDIA3
PDIA3	Pdia3
Tmed3	TMED3
TMED3	Tmed3
Fam136a	FAM136A
FAM136A	Fam136a
Gpr88	GPR88
GPR88	Gpr88
Atp8a1	ATP8A1
ATP8A1	Atp8a1
Polr2f	POLR2F
POLR2F	Polr2f
Dclre1a	DCLRE1A
DCLRE1A	Dclre1a
Med8	MED8
MED8	Med8
4932438A13Rik	KIAA1109
KIAA1109	4932438A13Rik
Alg14	ALG14
ALG14	Alg14
Pcmtd1	PCMTD1
PCMTD1	Pcmtd1
Agtrap	AGTRAP
AGTRAP	Agtrap
Ccnq	CCNQ,CCNQP1
CCNQ	Ccnq
CCNQP1	Ccnq
Ttc4	TTC4
TTC4	Ttc4
Chek2	CHEK2
CHEK2	Chek2
Dnai4	DNAI4
DNAI4	Dnai4
Necab2	NECAB2
NECAB2	Necab2
Abcg5	ABCG5
ABCG5	Abcg5
Lias	LIAS
LIAS	Lias
Ier5	IER5
IER5	Ier5
Tmem170	TMEM170A
TMEM170A	Tmem170
Rps6ka2	RPS6KA2
RPS6KA2	Rps6ka2
Casr	CASR
CASR	Casr
Thyn1	THYN1
THYN1	Thyn1
Zfyve9	ZFYVE9
ZFYVE9	Zfyve9
Selenbp2	SELENBP1
SELENBP1	Selenbp2,Selenbp1
Selenbp1	SELENBP1
Dusp2	DUSP2
DUSP2	Dusp2
Agpat1	AGPAT1
AGPAT1	Agpat1
Agpat2	AGPAT2
AGPAT2	Agpat2
Atp13a2	ATP13A2
ATP13A2	Atp13a2
Sap18	SAP18
SAP18	Sap18
Dda1	DDA1
DDA1	Dda1
Dipk1b	DIPK1B
DIPK1B	Dipk1b
Rps27a	RPS27A
RPS27A	Rps27a
Pltp	PLTP
PLTP	Pltp
Mrps2	MRPS2
MRPS2	Mrps2
Tubb2a	TUBB2A
TUBB2A	Tubb2a
Fbn1	FBN1
FBN1	Fbn1
Cc2d1b	CC2D1B
CC2D1B	Cc2d1b
Rnf103	RNF103
RNF103	Rnf103
Med24	MED24
MED24	Med24
Sema6a	SEMA6A
SEMA6A	Sema6a
Psmd7	PSMD7
PSMD7	Psmd7
Ccdc90b	CCDC90B
CCDC90B	Ccdc90b
Polr2a	POLR2A
POLR2A	Polr2a
Pnisr	PNISR
PNISR	Pnisr
Cuzd1	CUZD1
CUZD1	Cuzd1
Cox15	COX15
COX15	Cox15
Nutf2	NUTF2
Nr1h4	NR1H4
NR1H4	Nr1h4
Mccc1	MCCC1
MCCC1	Mccc1
Carmil1	CARMIL1
CARMIL1	Carmil1
Cyb5b	CYB5B
CYB5B	Cyb5b
Fut10	FUT10
FUT10	Fut10
Alg8	ALG8
ALG8	Alg8
Dhx38	DHX38
DHX38	Dhx38
Eps8l1	EPS8L1
EPS8L1	Eps8l1
Msmo1	MSMO1
MSMO1	Msmo1
Sfxn2	SFXN2
SFXN2	Sfxn2
Nae1	NAE1
NAE1	Nae1
Foxl2	FOXL2
FOXL2	Foxl2
Shisa4	SHISA4
SHISA4	Shisa4
Adam28	ADAM28
ADAM28	Adam28
Fam219b	FAM219B
FAM219B	Fam219b
Lratd2	LRATD2
LRATD2	Lratd2
Dgcr8	DGCR8
DGCR8	Dgcr8
Vrtn	VRTN
VRTN	Vrtn
Ccdc18	CCDC18
CCDC18	Ccdc18
Mfhas1	MFHAS1
MFHAS1	Mfhas1
Hmg20b	HMG20B
HMG20B	Hmg20b
Macroh2a1	MACROH2A1
MACROH2A1	Macroh2a1
Cpt2	CPT2
CPT2	Cpt2
Alad	ALAD
ALAD	Alad
Gde1	GDE1
GDE1	Gde1
Fzd6	FZD6
FZD6	Fzd6
Gdpd4	GDPD4
GDPD4	Gdpd4
Mrps16	MRPS16
MRPS16	Mrps16
Tmem141	TMEM141
TMEM141	Tmem141
Hexa	HEXA
HEXA	Hexa
Inppl1	INPPL1
INPPL1	Inppl1
Fbxl18	FBXL18
FBXL18	Fbxl18
Exosc6	EXOSC6
EXOSC6	Exosc6
Taf6	TAF6
TAF6	Taf6
Hmgn3	HMGN3
HMGN3	Hmgn3
Mrps30	MRPS30
MRPS30	Mrps30
Me2	ME2
ME2	Me2
Sspn	SSPN
SSPN	Sspn
Abcb9	ABCB9
ABCB9	Abcb9
Metrn	METRN
METRN	Metrn
Smim41	SMIM41
SMIM41	Smim41
Rab3ip	RAB3IP
RAB3IP	Rab3ip
Tsc22d3	TSC22D3
TSC22D3	Tsc22d3
Acss1	ACSS1
ACSS1	Acss1
Tyw5	TYW5
TYW5	Tyw5
Rnf170	RNF170
RNF170	Rnf170
Tmem120b	TMEM120B
TMEM120B	Tmem120b
Slc27a4	SLC27A4
SLC27A4	Slc27a4
Tomm22	TOMM22
TOMM22	Tomm22
Serpinb9g	SERPINB9
Serpinb6a	SERPINB6
Clic5	CLIC5
CLIC5	Clic5
Dcaf10	DCAF10
DCAF10	Dcaf10
Etnk2	ETNK2
ETNK2	Etnk2
Mrpl23	MRPL23
MRPL23	Mrpl23
Cdk11b	CDK11A,CDK11B
CDK11A	Cdk11b
CDK11B	Cdk11b
Cfap52	CFAP52
CFAP52	Cfap52
Churc1	CHURC1
CHURC1	Churc1
Vat1l	VAT1L
VAT1L	Vat1l
Stk33	STK33
STK33	Stk33
Slc10a2	SLC10A2
SLC10A2	Slc10a2
Gar1	GAR1
GAR1	Gar1
Pdgfrl	PDGFRL
PDGFRL	Pdgfrl
Mettl14	METTL14
METTL14	Mettl14
Chd9	CHD9
CHD9	Chd9
Plin2	PLIN2
PLIN2	Plin2
Mrps15	MRPS15
MRPS15	Mrps15
Ncapd3	NCAPD3
NCAPD3	Ncapd3
Sntg2	SNTG2
SNTG2	Sntg2
Emg1	EMG1
EMG1	Emg1
Abr	ABR
ABR	Abr
Ctdsp2	CTDSP2
CTDSP2	Ctdsp2
Septin10	SEPTIN10
SEPTIN10	Septin10
Septin14	SEPTIN14
SEPTIN14	Septin14
Tmx4	TMX4
TMX4	Tmx4
Chchd2	CHCHD2
CHCHD2	Chchd2
Chchd10	CHCHD10
CHCHD10	Chchd10
Fars2	FARS2
FARS2	Fars2
Ncaph	NCAPH
NCAPH	Ncaph
Dbr1	DBR1
DBR1	Dbr1
Arl1	ARL1
ARL1	Arl1
Hkdc1	HKDC1
HKDC1	Hkdc1
Dusp7	DUSP7
DUSP7	Dusp7
Slc25a16	SLC25A16
SLC25A16	Slc25a16
Uba3	UBA3
UBA3	Uba3
Lysmd4	LYSMD4
LYSMD4	Lysmd4
Amd1	AMD1
AMD1	Amd1,Amd2
Amd2	AMD1
Hsd17b7	HSD17B7
HSD17B7	Hsd17b7
Uqcrfs1	UQCRFS1,UQCRFS1P1
UQCRFS1	Uqcrfs1
UQCRFS1P1	Uqcrfs1
Ppp1r37	PPP1R37
PPP1R37	Ppp1r37
Pid1	PID1
PID1	Pid1
Cfd	CFD
CFD	Cfd
Mrpl28	MRPL28
MRPL28	Mrpl28
Ccz1	CCZ1,CCZ1B
CCZ1	Ccz1
CCZ1B	Ccz1
Sdf4	SDF4
SDF4	Sdf4
Glrx2	GLRX2
GLRX2	Glrx2
Tmem177	TMEM177
TMEM177	Tmem177
Coa3	COA3
COA3	Coa3
Vamp8	VAMP8
VAMP8	Vamp8
Rragb	RRAGB
RRAGB	Rragb
Rraga	RRAGA
RRAGA	Rraga
Crk	CRK
CRK	Crk
Rap2b	RAP2B
RAP2B	Rap2b
B3galt2	B3GALT2
B3GALT2	B3galt2
Dusp4	DUSP4
DUSP4	Dusp4
Prss35	PRSS35
PRSS35	Prss35
Mpp1	MPP1
MPP1	Mpp1
Tdpoz2	
Spopfm2	SPOP
SPOP	Spopfm2,Tdpoz4,Tdpoz3,Tdpoz1,Spop,Tdpoz9
Tdpoz4	SPOP
Tdpoz3	SPOP
Tdpoz1	SPOP
Spop	SPOP
Tdpoz9	SPOP
Tdpoz5	
Wdr73	WDR73
WDR73	Wdr73
Sfxn4	SFXN4
SFXN4	Sfxn4
Pgrmc2	PGRMC2
PGRMC2	Pgrmc2
Inpp5e	INPP5E
INPP5E	Inpp5e
Pcdh20	PCDH20
PCDH20	Pcdh20
Mrpl10	MRPL10
MRPL10	Mrpl10
Tufm	TUFM
TUFM	Tufm
Rspo2	RSPO2
RSPO2	Rspo2
Dhrs1	DHRS1
DHRS1	Dhrs1
Ppp2cb	PPP2CB
PPP2CB	Ppp2cb
Tmem192	TMEM192
TMEM192	Tmem192
Dgcr2	DGCR2
DGCR2	Dgcr2
Ccnf	CCNF
CCNF	Ccnf
Uqcrq	UQCRQ
UQCRQ	Uqcrq
Cbwd1	CBWD1,CBWD2,CBWD3,CBWD5,CBWD6
CBWD1	Cbwd1
CBWD2	Cbwd1
CBWD3	Cbwd1
CBWD5	Cbwd1
CBWD6	Cbwd1
Amacr	AMACR
AMACR	Amacr
Gpbp1l1	GPBP1L1
GPBP1L1	Gpbp1l1
N4bp2	N4BP2
N4BP2	N4bp2
Sf3b3	SF3B3
SF3B3	Sf3b3
Ghitm	GHITM
GHITM	Ghitm
Mlf2	MLF2
MLF2	Mlf2
Cutc	CUTC
CUTC	Cutc
Slc9a3r1	SLC9A3R1
SLC9A3R1	Slc9a3r1
B4galt4	B4GALT4
B4GALT4	B4galt4
Aatf	AATF
AATF	Aatf
Acp7	ACP7
ACP7	Acp7
Lysmd2	LYSMD2
LYSMD2	Lysmd2
Nicn1	NICN1
NICN1	Nicn1
Rnft1	RNFT1
RNFT1	Rnft1
Iqca1l	IQCA1L
IQCA1L	Iqca1l
Zfp326	ZNF326
ZNF326	Zfp326
Rhbdl2	RHBDL2
RHBDL2	Rhbdl2
Gzmk	GZMK
GZMK	Gzmk
Cdk5rap3	CDK5RAP3
CDK5RAP3	Cdk5rap3
Fbxl7	FBXL7
FBXL7	Fbxl7
Gga1	GGA1
GGA1	Gga1
Pcmtd2	PCMTD2
PCMTD2	Pcmtd2
Lamtor5	LAMTOR5
LAMTOR5	Lamtor5
Fsip1	FSIP1
FSIP1	Fsip1
Scg3	SCG3
SCG3	Scg3
Gzma	GZMA
GZMA	Gzma
Fam166b	FAM166B
FAM166B	Fam166b
Pgm5	PGM5
PGM5	Pgm5
Cldn10	CLDN10
CLDN10	Cldn10
Rpia	RPIA
RPIA	Rpia
Mettl2	METTL2A,METTL2B
METTL2A	Mettl2
METTL2B	Mettl2
Nipal3	NIPAL3
NIPAL3	Nipal3
Fan1	FAN1
FAN1	Fan1
Hirip3	HIRIP3
HIRIP3	Hirip3
Prepl	PREPL
PREPL	Prepl
Tm9sf3	TM9SF3
TM9SF3	Tm9sf3
Tpst2	TPST2
TPST2	Tpst2
Asgr1	ASGR1
ASGR1	Asgr1
Clec10a	CLEC10A
CLEC10A	Clec10a,Mgl2
Asgr2	ASGR2
ASGR2	Asgr2
Mgl2	CLEC10A
Reep2	REEP2
REEP2	Reep2
Kctd13	KCTD13
KCTD13	Kctd13
Pja1	PJA1
PJA1	Pja1
Pja2	PJA2
PJA2	Pja2
Dcp2	DCP2
DCP2	Dcp2
Klhl23	KLHL23
KLHL23	Klhl23
Ndufa4	NDUFA4
NDUFA4	Ndufa4
Mtif2	MTIF2
MTIF2	Mtif2
Hint1	HINT1
HINT1	Hint1
Cep170b	CEP170B
CEP170B	Cep170b
Psma1	PSMA1
PSMA1	Psma1
Fbxo7	FBXO7
FBXO7	Fbxo7
Slc6a17	SLC6A17
SLC6A17	Slc6a17
Rgs8	RGS8
RGS8	Rgs8
Lamb3	LAMB3
LAMB3	Lamb3
Stag3	STAG3
STAG3	Stag3
Slc13a1	SLC13A1
SLC13A1	Slc13a1
Fasl	FASLG
FASLG	Fasl
Zbtb14	ZBTB14
ZBTB14	Zbtb14
Gm5576	EIF4A3
EIF4A3	Gm5576,Eif4a3,Eif4a3l1
Eif4a3	EIF4A3
Eif4a3l1	EIF4A3
Ndufa8	NDUFA8
NDUFA8	Ndufa8
Cdca3	CDCA3
CDCA3	Cdca3
Slc30a7	SLC30A7
SLC30A7	Slc30a7
Vsig10	VSIG10
VSIG10	Vsig10
Vcam1	VCAM1
VCAM1	Vcam1
Rspo1	RSPO1
RSPO1	Rspo1
Zfp277	ZNF277
ZNF277	Zfp277
Ier3	IER3
IER3	Ier3
Taf13	TAF13
TAF13	Taf13
Pycr2	PYCR2
PYCR2	Pycr2
Dusp14	DUSP14
DUSP14	Dusp14
Gstt3	GSTT1
GSTT1	Gstt3,Gstt1
Gstt2	GSTT2,GSTT2B
GSTT2	Gstt2
GSTT2B	Gstt2
Gstt1	GSTT1
Gstt4	GSTT4
GSTT4	Gstt4
Bod1	BOD1,BOD1L2
BOD1	Bod1
BOD1L2	Bod1
Fndc3a	FNDC3A
FNDC3A	Fndc3a
Syt17	SYT17
SYT17	Syt17
Reps2	REPS2
REPS2	Reps2
Dnase2b	DNASE2B
DNASE2B	Dnase2b
Kcnk16	KCNK16
KCNK16	Kcnk16
Trpc3	TRPC3
TRPC3	Trpc3
Trpc7	TRPC7
TRPC7	Trpc7
Adgrl1	ADGRL1
ADGRL1	Adgrl1
Obi1	OBI1
OBI1	Obi1
Map3k15	MAP3K15
MAP3K15	Map3k15
Ptgfrn	PTGFRN
PTGFRN	Ptgfrn
Slitrk4	SLITRK4
SLITRK4	Slitrk4
Vtcn1	VTCN1
VTCN1	Vtcn1
Frmpd1	FRMPD1
FRMPD1	Frmpd1
Nfatc4	NFATC4
NFATC4	Nfatc4
Tex11	TEX11
TEX11	Tex11
Lrp10	LRP10
LRP10	Lrp10
Kynu	KYNU
KYNU	Kynu
Fnta	FNTA
FNTA	Fnta
Ythdc1	YTHDC1
YTHDC1	Ythdc1
Immt	IMMT
IMMT	Immt
Pabpn1l	PABPN1L
PABPN1L	Pabpn1l
Ciapin1	CIAPIN1
CIAPIN1	Ciapin1
Gas8	GAS8
GAS8	Gas8
Ikbke	IKBKE
IKBKE	Ikbke
Sdhaf2	SDHAF2
SDHAF2	Sdhaf2
Rabl2	RABL2A,RABL2B
RABL2A	Rabl2
RABL2B	Rabl2
Nono	NONO
NONO	Nono
Nprl2	NPRL2
NPRL2	Nprl2
Zbtb11	ZBTB11
ZBTB11	Zbtb11
Carmil2	CARMIL2
CARMIL2	Carmil2
Eif4g1	EIF4G1
EIF4G1	Eif4g1
Inf2	INF2
INF2	Inf2
Ccl11	CCL11,CCL13
CCL11	Ccl11
CCL13	Ccl11
Ccl24	CCL24
CCL24	Ccl24
Ccl26	CCL26
CCL26	Ccl26
Ccl4	CCL4,CCL4L1,CCL4L2
CCL4	Ccl4
CCL4L1	Ccl4
CCL4L2	Ccl4
Ccl5	CCL5
CCL5	Ccl5
Ccl9	CCL15,CCL23
CCL15	Ccl9,Ccl6
CCL23	Ccl9,Ccl6
Ccl6	CCL15,CCL23
Ccl2	CCL2
Ccl3	CCL18,CCL3,CCL3L1,CCL3L3
CCL18	Ccl3
CCL3	Ccl3
CCL3L1	Ccl3
CCL3L3	Ccl3
Lin28b	LIN28B
LIN28B	Lin28b
Nxnl1	NXNL1
NXNL1	Nxnl1
Dync2i1	DYNC2I1
DYNC2I1	Dync2i1
Sco1	SCO1
SCO1	Sco1
Pnpla1	PNPLA1
PNPLA1	Pnpla1
Cd1d1	CD1D
Slc4a3	SLC4A3
SLC4A3	Slc4a3
Fads6	FADS6
FADS6	Fads6
Camk1	CAMK1
CAMK1	Camk1
Gpc1	GPC1
GPC1	Gpc1
Mcc	MCC
MCC	Mcc
Dnajb14	DNAJB14
DNAJB14	Dnajb14
Wdfy3	WDFY3
WDFY3	Wdfy3
Foxl3	
Dis3l2	DIS3L2
DIS3L2	Dis3l2
Plscr4	PLSCR4
PLSCR4	Plscr4
Phlpp2	PHLPP2
PHLPP2	Phlpp2
Polr2k	POLR2K
POLR2K	Polr2k,Gm14567
Gm14567	POLR2K
Atp5j2	ATP5MF
ATP5MF	Atp5j2
Galnt16	GALNT16
GALNT16	Galnt16
Htra4	HTRA4
HTRA4	Htra4
Plekhm3	PLEKHM3
PLEKHM3	Plekhm3
Siglecg	SIGLEC10,SIGLEC11,SIGLEC16
SIGLEC10	Siglecg
SIGLEC11	Siglecg
SIGLEC16	Siglecg
Atf7ip2	ATF7IP2
ATF7IP2	Atf7ip2
Smim5	SMIM5
SMIM5	Smim5
Tmem98	TMEM98
TMEM98	Tmem98
Afg3l2	AFG3L2
AFG3L2	Afg3l2
Ttc19	TTC19
TTC19	Ttc19
Steap2	STEAP2
STEAP2	Steap2
R3hdm4	R3HDM4
R3HDM4	R3hdm4
Zdhhc9	ZDHHC9
ZDHHC9	Zdhhc9
Pde4a	PDE4A
PDE4A	Pde4a
Dnlz	DNLZ
DNLZ	Dnlz
Pign	PIGN
PIGN	Pign
Galt	GALT
GALT	Galt
Wdr95	WDR49
WDR49	Wdr95,Wdr49
Diablo	DIABLO
DIABLO	Diablo
Ttc7	TTC7A
TTC7A	Ttc7
Crebzf	CREBZF
CREBZF	Crebzf
Cnot11	CNOT11
CNOT11	Cnot11
Cramp1	CRAMP1
CRAMP1	Cramp1
Sys1	SYS1
SYS1	Sys1
Tmsb4x	TMSB4X,TMSB4Y
TMSB4X	Tmsb4x
TMSB4Y	Tmsb4x
Colca2	COLCA2
COLCA2	Colca2
Abhd17a	ABHD17A
ABHD17A	Abhd17a
Lig3	LIG3
LIG3	Lig3
Cnih4	CNIH4
CNIH4	Cnih4
Irs1	IRS1
IRS1	Irs1
Rpl38	RPL38
RPL38	Rpl38
B3gnt6	B3GNT6
B3GNT6	B3gnt6
B3gnt3	B3GNT3
B3GNT3	B3gnt3
Timeless	TIMELESS
TIMELESS	Timeless
Trappc13	TRAPPC13
TRAPPC13	Trappc13
C130074G19Rik	C1orf115
C1orf115	C130074G19Rik
Myh9	MYH9
MYH9	Myh9
Aff3	AFF3
AFF3	Aff3
Tiam2	TIAM2
TIAM2	Tiam2
Csmd2	CSMD2
CSMD2	Csmd2
Pcnt	PCNT
PCNT	Pcnt
Bub1b	BUB1B
BUB1B	Bub1b
Tex264	TEX264
TEX264	Tex264
Ndufb7	NDUFB7
NDUFB7	Ndufb7
Tcp11l2	TCP11L2
TCP11L2	Tcp11l2
Atp5g1	ATP5MC1
ATP5MC1	Atp5g1
Rap1gap2	RAP1GAP2
RAP1GAP2	Rap1gap2
Srfbp1	SRFBP1
SRFBP1	Srfbp1
Kpna7	KPNA7
KPNA7	Kpna7
Mdh2	MDH2
MDH2	Mdh2
Gabrr3	GABRR3
GABRR3	Gabrr3
Galnt6	GALNT6
GALNT6	Galnt6
Rps20	RPS20
RPS20	Rps20
Nupl2	NUP42
NUP42	Nupl2
Wrnip1	WRNIP1
WRNIP1	Wrnip1
Igsf8	IGSF8
IGSF8	Igsf8
Kcna6	KCNA6
KCNA6	Kcna6
Nsun5	NSUN5,NSUN5P2
NSUN5	Nsun5
NSUN5P2	Nsun5
Plekhj1	PLEKHJ1
PLEKHJ1	Plekhj1
Crls1	CRLS1
CRLS1	Crls1
Tmem47	TMEM47
TMEM47	Tmem47
Aimp2	AIMP2
AIMP2	Aimp2
Ndfip2	NDFIP2
NDFIP2	Ndfip2
Gskip	GSKIP
GSKIP	Gskip
Ctu1	CTU1
CTU1	Ctu1
Garem1	GAREM1
GAREM1	Garem1
Rnf8	RNF8
RNF8	Rnf8
Gpx8	GPX8
GPX8	Gpx8
Haus4	HAUS4
HAUS4	Haus4
Ube2z	UBE2Z
UBE2Z	Ube2z
Gstz1	GSTZ1
GSTZ1	Gstz1
Gstk1	GSTK1
GSTK1	Gstk1
Pigh	PIGH
PIGH	Pigh
Srprb	SRPRB
SRPRB	Srprb
Tspan4	TSPAN4
TSPAN4	Tspan4
Olig3	OLIG3
OLIG3	Olig3
Atg4d	ATG4D
ATG4D	Atg4d
Mapkap1	MAPKAP1
MAPKAP1	Mapkap1
Nufip2	NUFIP2
NUFIP2	Nufip2
Ddx11	DDX11,DDX11L8,DDX12P
DDX11	Ddx11
DDX11L8	Ddx11
DDX12P	Ddx11
Scamp3	SCAMP3
SCAMP3	Scamp3
Mfsd2b	MFSD2B
MFSD2B	Mfsd2b
Cep135	CEP135
CEP135	Cep135
Anapc4	ANAPC4
ANAPC4	Anapc4
Mgme1	MGME1
MGME1	Mgme1
Mlf1	MLF1
MLF1	Mlf1
Sorl1	SORL1
SORL1	Sorl1
Secisbp2	SECISBP2
SECISBP2	Secisbp2
Amigo3	AMIGO3
AMIGO3	Amigo3
Acap2	ACAP2
ACAP2	Acap2
Senp5	SENP5
SENP5	Senp5
Bricd5	BRICD5
BRICD5	Bricd5
Rbbp8	RBBP8
RBBP8	Rbbp8
Mtrf1	MTRF1
MTRF1	Mtrf1
Dph6	DPH6
DPH6	Dph6
Trpt1	TRPT1
TRPT1	Trpt1
Rtel1	RTEL1
RTEL1	Rtel1
G0s2	G0S2
G0S2	G0s2
Lyplal1	LYPLAL1
